PROVINCE / LGU,Distance (km),Distance (mi),2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Magsaysay (MO),770.73,478.91,-,-,-,15.4857,0,16.8593,16.8532,13.3846,11.3416,11.3175
Magsaysay (OM),252.17,770.73,-,-,-,11.3102,0,14.8289,16.9853,13.5355,11.4073,11.3805
Magsaysay (PN),415.61,258.25,-,-,-,-,0,3.3432,3.0516,11.6214,11.1597,8.9652
Magsingal,350.28,217.66,-,-,-,5.1724,0,16.7224,16.7905,14.06,11.7222,12.0001
Maguing,846.37,525.91,-,-,-,-,-,-,-,6.5032,10.58,8.5527
Mahaplag,620.51,385.57,-,-,-,13.5097,0,16.5485,16.1046,13.4724,11.3605,9.8742
Mahatao,656.81,408.12,-,-,-,15.5767,0,16.4007,15.0232,11.9794,10.4146,11.0233
Mahayag,765.51,475.66,-,-,-,14.187,0,15.9298,15.3188,12.7118,11.0918,10.5637
Mahinog,732.39,455.09,-,-,-,15.4899,0,17.012,17.7441,15.286,12.88,12.5057
Maigo,784.73,487.61,-,-,-,11.125,0,16.2048,15.9738,13.4486,11.4006,10.8123
Maimbung,959.6,596.27,-,-,-,-,-,-,-,-,10.8885,11.3486
Mainit,747.8,464.66,-,-,-,15.753,0,17.0527,17.1456,13.3337,11.6482,11.6287
Maitum,1022.86,635.57,-,-,-,16.0817,0,16.7138,17.0588,13.7815,11.779,11.8579
Majayjay,72.16,44.84,-,-,-,14.0193,0,11.8376,12.1298,9.4948,11.0703,11.0403
Makati,5.72,3.55,-,-,-,19.6666,19.3278,18.415,19.1462,15.3189,12.2246,12.4362
Makato,349.89,217.41,-,-,-,0.0307,0,13.6241,15.6817,12.1115,10.8576,10.8282
Makilala,958.78,595.76,-,-,-,16.2215,0,17.0814,16.8105,13.6223,11.6233,11.5118
Malabang,844.25,524.59,-,-,-,-,-,-,-,11.5408,8.3379,2.8608
Malabon,11.8,7.33,-,-,-,17.6998,18.1821,16.8887,17.2893,13.965,11.8006,11.8986
Malabuyoc,604.79,375.8,-,-,-,14.7447,0,16.9953,16.6122,13.4691,11.2232,11.1014
Malalag,1013.36,629.67,-,-,-,8.231,0,16.7526,17.003,13.4488,11.1508,11.0831
Malangas,804.4,499.83,-,-,-,1.5077,0,13.0989,7.5689,12.6634,10.659,10.6562
Malapatan,1067.3,663.19,-,-,-,16.2131,0,16.7717,17.1903,14.1085,11.9305,11.9138
Malasiqui,160.43,99.69,-,-,-,14.7424,0,15.3648,16.14,13.4761,11.4497,11.4213
Malay,314.43,195.38,-,-,-,17.2006,0,17.5892,17.4608,13.0477,12.0085,11.7386
Malaybalay,845.97,525.66,-,-,-,16.5392,16.9598,17.1076,17.1873,12.9557,10.7836,10.896
Malibcong,331.68,206.09,-,-,-,12.9509,0,13.3552,15.3192,13.6052,11.7949,11.0578
Malilipot,329.73,204.88,-,-,-,10.7958,0,16.0934,14.387,12.2853,11.1341,11.1468
Malimono,732.15,454.94,-,-,-,15.1792,0,17.313,18.4064,13.353,11.9198,11.208
Malinao (AK),358.46,222.74,-,-,-,0,0,16.5935,15.0776,13.3861,11.2794,11.2222
Malinao (AY),323.54,201.04,-,-,-,14.0896,0,15.5955,15.6615,13.0843,11.0914,10.2051
Malita,1039.62,645.99,-,-,-,14.8554,0,17.2334,16.9512,13.2969,12.1525,11.2195
Malitbog (BK),796.82,495.12,-,-,-,15.9401,0,16.8654,16.8774,12.6546,11.4535,11.1891
Malitbog (SL),659.07,409.53,-,-,-,14.2092,0,14.961,6.8846,12.2512,9.5902,10.5703
Malolos,36.36,22.59,-,-,-,16.663,15.4399,10.8638,17.6427,13.613,11.6349,11.5328
Malungon,1026.03,637.54,-,-,-,16.5969,0,17.8464,19.4864,14.8125,12.4323,12.6808
Maluso,988.9,558.55,-,-,-,-,-,-,-,14.1342,11.3849,11.365
Malvar,64.96,40.36,-,-,-,15.7888,0,16.2284,16.1936,13.4461,11.4065,11.3141
Mamasapano,933.36,579.96,-,-,-,-,-,-,-,11.8225,11.3508,11.3989
Mambajao,718.1,446.21,-,-,-,18.4627,0,17.4028,17.2391,14.246,11.9098,12.1683
Mamburao,161.46,100.33,-,-,-,9.7678,0,15.1163,16.053,12.7866,11.3693,11.3271
Mambusao,392.24,243.72,-,-,-,7.437,0,16.9604,16.7255,11.9998,10.1823,10.0689
Manabo,319.06,198.25,-,-,-,15.5287,0,14.3471,16.0823,12.805,11.0566,10.9375
Manaoag,170.72,106.08,-,-,-,7.8164,0,15.7854,16.618,13.4767,11.887,11.8186
Manapla,466.35,289.77,-,-,-,15.5087,0,16.1143,15.9042,12.089,10.3822,11.2337
Manay,1020.06,633.84,-,-,-,15.0613,0,16.6099,16.7485,12.1587,11.4051,11.3529
Mandaluyong,6.61,4.11,-,-,-,17.652,16.8003,16.4695,17.1959,13.6712,11.821,11.6443
Mandaon,361.97,224.92,-,-,-,0,0,13.9279,13.7956,13.503,10.9493,10.9591
Mandaue,572.24,355.57,-,-,-,18.6848,17.0763,16.1854,16.6652,14.1529,12.0498,11.9716
Mangaldan,176.06,109.4,-,-,-,16.0475,0,16.8639,17.1783,13.5759,12.0238,13.4366
Mangatarem,152.98,95.06,-,-,-,12.5253,0,15.8037,16.5952,12.9604,12.2518,13.1991
Mangudadatu,971.23,603.49,-,-,-,-,-,-,-,10.3839,10.3647,11.3905
Manila,-,-,-,-,-,19.9217,19.1134,18.7216,19.2039,15.7704,13.6591,14.5617
Manito,352.98,219.33,-,-,-,14.4161,0,15.712,14.5983,11.2974,11.362,11.3394
Manjuyod,594.13,369.18,-,-,-,15.3738,0,16.5951,13.3054,13.2143,11.2431,9.3526
Mankayan,253.71,157.65,-,-,-,15.5969,0,16.7231,16.5081,12.6311,11.3195,11.2054
Manolo Fortich,809.66,503.1,-,-,-,16.6967,0,17.1825,17.2095,12.4777,10.7383,11.7867
Mansalay,234.73,145.86,-,-,-,10.0787,0,15.855,10.5746,11.0506,10.535,10.35
Manticao,776.05,482.21,-,-,-,15.2166,0,17.1182,16.9104,12.1766,9.8538,10.8643
Manukan,713.05,443.07,-,-,-,16.0018,0,16.107,16.3541,13.3523,10.6639,10.8772
Mapanas,518.58,322.23,-,-,-,11.8461,0,15.6004,15.5429,10.2739,10.8962,10.3766
Mapandan,170.05,105.67,-,-,-,6.7524,0,15.7572,16.4424,12.8254,9.7996,11.4712
Mapun,884.34,549.51,-,-,-,-,-,-,-,11.5014,10.0836,8.906
Marabut,590.3,366.8,-,-,-,15.037,0,15.8662,16.8065,9.3096,10.0664,10.7372
Maragondon,42.9,26.66,-,-,-,15.958,0,16.2946,15.9578,12.1154,11.3876,11.4423
Maragusan,983.92,611.38,-,-,-,15.3037,0,15.9789,17.1584,13.4216,11.453,11.3869
Maramag,876.48,544.62,-,-,-,16.609,0,17.6125,18.9591,12.236,11.5205,11.7034
Marantao,818.06,508.32,-,-,-,-,-,-,-,13.3395,10.8468,10.3153
Marawi,815.86,506.95,-,-,-,0,0,0,0,12.7106,10.8851,11.3319
Marcos,384.78,239.09,-,-,-,13.0732,0,16.216,16.9794,12.9431,10.9585,11.0058
Margosatubig,815.77,506.89,-,-,-,0,0,16.1477,15.7215,12.6454,10.8923,10.2393
Maria,384.78,239.09,-,-,-,15.7201,0,15.1996,16.9997,13.2473,10.4982,11.1021
Maria Aurora,145.39,90.34,-,-,-,0,0,16.6766,16.8969,12.9862,10.7979,11.2905
Maribojoc,621.96,386.47,-,-,-,13.8807,0,16.6517,16.8246,13.423,11.3901,11.5427
Marihatag,864.13,536.95,-,-,-,15.6691,0,15.3661,15.5539,13.4356,11.4576,11.3301
Marikina,15.85,9.85,-,-,-,14.773,18.2345,16.4903,14.1125,12.0295,11.5538,11.5079
Marilao,19.98,12.42,-,-,-,17.0666,0,17.2498,17.2912,13.2178,11.5829,11.5183
Maripipi,477.65,296.8,-,-,-,12.1796,0,13.3252,14.8741,12.432,9.4286,9.9038
Mariveles,54.87,34.09,-,-,-,15.47,0,14.363,17.0415,12.1409,10.4322,11.3975
Marogong,840.34,522.16,-,-,-,-,-,-,-,8.1327,8.5498,7.835
Masantol,44.75,27.81,-,-,-,15.9833,0,16.5212,16.8571,13.565,11.4909,11.3143
Masbate,376.53,233.96,-,-,-,16.42,17.0901,15.606,17.0665,13.3,11.3572,11.3409
Masinloc,153.14,95.16,-,-,-,14.4112,0,16.848,17.0669,13.3791,11.3902,11.3409
Masiu,837.36,520.31,-,-,-,-,-,-,-,12.6222,10.8648,8.8003
Maslog,530.58,329.69,-,-,-,-,-,14.3832,14.2686,12.298,11.0667,10.4618
Mataasnakahoy,72.19,44.86,-,-,-,16.0423,0,15.7356,15.8196,12.8603,10.8733,10.85
Matag-Ob,538.26,334.46,-,-,-,10.5336,0,13.3983,16.521,13.3076,8.8862,8.339
Matalam,937.38,582.46,-,-,-,16.1789,0,17.0968,16.8291,12.4646,11.5361,11.4552
Matalom,632.53,393.04,-,-,-,16.646,0,16.1459,16.5396,12.5868,10.6391,10.601
Matanao,988.47,614.21,-,-,-,15.243,0,16.2951,16.2712,11.9001,11.4168,11.4712
Matanog,868.47,539.64,-,-,-,-,-,-,-,13.1808,11.0123,10.9396
Mati,"1,023.64",636.06,-,-,-,13.6441,17.0066,17.0569,17.0343,13.3943,11.9666,11.542
Matnog,405.02,251.66,-,-,-,0,0,0,15.6236,11.2957,9.6366,10.4742
Matuguinao,502.42,312.19,-,-,-,8.8181,0,11.5912,16.5613,11.6409,8.9915,9.8669
Matungao,796.99,495.23,-,-,-,15.3752,0,16.3977,17.6636,14.2177,10.9493,10.8819
Mauban,96.93,60.23,-,-,-,16.4571,0,17.2781,17.4547,13.3786,11.4364,12.1194
Mawab,953.71,592.61,-,-,-,14.5358,0,15.9671,16.9314,13.614,11.4846,11.4486
Mayantoc,131.02,81.41,-,-,-,14.3532,0,16.3193,16.8431,13.5052,11.4036,11.3104
Maydolong,598.23,371.72,-,-,-,12.1325,0,15.6343,13.7188,10.5028,9.8341,10.5621
Mayorga,599.83,372.72,-,-,-,13.4749,0,16.389,16.2062,10.7412,8.8718,8.2069
Mayoyao,267.12,165.98,-,-,-,11.8273,0,15.595,16.125,13.4786,11.4258,11.3684
Medellin,503.65,312.95,-,-,-,16.0233,0,16.1216,15.5765,13.1766,10.4179,11.341
Medina,770.47,478.75,-,-,-,14.7967,0,17.3065,16.9655,13.5542,10.4761,11.4805
Mendez,52.29,32.49,-,-,-,16.1951,0,15.3676,15.2776,13.1426,11.0173,10.9511
Mercedes,226.02,140.45,-,-,-,14.3969,0,16.4307,16.8677,15.7185,11.3561,10.2991
Mercedes (ES),644.17,400.27,-,-,-,14.9547,0,14.6758,14.4359,5.8483,7.2974,11.2194
Merida,561.75,349.06,-,-,-,13.8378,0,15.7242,16.1498,11.9523,10.9747,11.5454
Mexico,58.88,36.58,-,-,-,17.0468,0,16.3474,17.1847,12.1968,10.4176,11.2492
Meycauayan,19.93,12.38,-,-,-,15.8236,15.6714,16.9839,17.6757,13.9006,11.4668,11.6479
Miag-ao,460.49,286.13,-,-,-,15.5821,0,17.0187,16.9688,13.4656,11.3885,11.3086
Midsalip,771.37,479.31,-,-,-,5.0077,0,14.8611,16.1434,13.3477,11.3692,10.8162
Midsayap,909.22,564.96,-,-,-,16.4341,0,17.5707,17.8261,14.0377,12.0432,11.9205
Milagros,380.99,236.73,-,-,-,0,0,14.9719,13.6903,10.8267,11.3146,10.9667
Milaor,261.45,162.46,-,-,-,15.3789,0,14.2299,14.262,12.2397,8.9069,7.7917
Mina,442.97,275.25,-,-,-,15.746,0,15.9513,17.7787,13.9228,11.824,11.7592
Minalabac,263.46,163.71,-,-,-,14.4583,0,9.7341,9.1816,9.4132,11.3928,11.5069
Minalin,50.38,31.3,-,-,-,16.4249,0,17.2219,16.8247,13.5425,11.4092,11.5899
Minglanilla,572.73,355.88,-,-,-,10.4169,0,16.5244,15.1218,11.2953,9.0559,9.5654
Mlang,951.92,591.49,-,-,-,16.3892,0,17.0415,17.2794,13.5166,11.4625,11.4342
Moalboal,579.28,359.95,-,-,-,14.1031,0,16.286,14.0456,14.6895,10.5605,11.4943
Mobo,382.67,237.78,-,-,-,15.984,0,5.076,4.6923,13.3662,8.834,10.9963
Mogpog,155.93,96.89,-,-,-,16.4657,0,16.9359,16.8458,12.9277,9.8523,10.9703
Moises Padilla,527.61,327.84,-,-,-,13.0284,0,14.8731,16.5333,13.1779,11.265,9.5827
Molave,772.34,479.91,-,-,-,16.4151,0,14.2313,15.7409,12.3429,10.608,10.184
Moncada,133.71,83.08,-,-,-,11.6933,0,15.3986,15.9102,12.8613,11.3306,11.3515
Mondragon,469.5,291.73,-,-,-,7.6856,0,15.8705,15.6056,11.5857,8.1449,10.8773
Monreal,362.85,225.47,-,-,-,0,0,0.0208,8.4977,7.4121,5.615,6.8612
Montevista,76.57,47.58,-,-,-,0.5791,0,16.7407,17.4096,13.9643,11.5896,11.5753
Morong (BN),29.85,18.55,-,-,-,11.8617,0,15.1951,16.7813,12.4072,11.5531,11.3879
Morong (RL),940.16,584.19,-,-,-,16.4881,0,16.697,16.9786,13.5135,11.4358,11.5436
Motiong,535.61,332.81,-,-,-,15.0616,0,16.2985,16.0422,13.3629,11.3594,10.8743
Mulanay,193.99,120.54,-,-,-,16.1616,0,16.7226,17.0267,13.3336,13.4194,13.2836
Mulondo,826.53,513.58,-,-,-,-,-,-,-,10.0137,8.8654,7.8083
Munai,804.71,500.02,-,-,-,0.625,0,12.8455,15.8205,12.7552,10.8058,10.713
Muntinlupa,19.13,11.89,-,-,-,16.6984,19.9975,17.7031,20.813,20.6845,18.0682,15.1394
Murcia,497,308.82,-,-,-,15.0684,0,14.7708,14.4467,12.0455,10.5758,10.0342
Mutia,747.67,464.58,-,-,-,15.2116,0,15.3307,16.9002,13.772,11.2229,12.0415
Naawan,773.21,480.45,-,-,-,10.8444,0,16.5576,16.8208,12.1401,10.3078,10.1759
Nabas,321.92,200.03,-,-,-,15.3694,0,14.9179,15.9645,13.0406,11.0491,11.4849
Nabua,289.85,180.1,-,-,-,15.4196,0,13.4561,15.9688,12.3934,9.8636,10.3489
Nabunturan,948.22,589.19,-,-,-,16.3257,0,17.4074,16.5533,12.9145,11.6727,11.7177
Naga (CS),266.6,165.66,-,-,-,17.1252,17.9648,17.1096,18.069,15.7672,14.6736,14.6966
Naga (CU),573.75,356.51,-,-,-,15.0367,16.4478,16.3459,17.1767,12.8684,9.8481,11.4594
Naga (ZS),779.03,484.07,-,-,-,1.5556,0,4.044,12.4286,12.6309,10.5807,10.8088
Nagbukel,320.59,199.2,-,-,-,15.3555,0,15.7553,17.7363,14.3788,12.1497,11.8898
Nagcarlan,69,42.88,-,-,-,14.3759,0,15.7632,15.9717,13.4144,11.7155,11.5461
Nagtipunan,194.85,121.07,-,-,-,16.1199,0,17.0657,16.7315,13.4166,10.3666,11.3799
Naguilian (IA),285.41,177.34,-,-,-,12.61,0,15.6492,16.761,13.3735,11.3402,11.3113
Naguilian (LU),224.07,139.23,-,-,-,16.2256,0,16.8395,17.4741,14.0258,11.7967,12.1201
Naic,36.56,22.72,-,-,-,16.2888,0,16.8795,17.0789,13.5025,11.4238,11.4289
Nampicuan,133.13,82.72,-,-,-,15.0713,0,16.6681,17.4832,13.4309,11.4864,11.3767
Narra,653.74,406.22,-,-,-,16.1524,0,16.7709,16.5056,13.4771,11.4495,10.4872
Narvacan,319.86,198.75,-,-,-,16.0498,0,16.7247,17.0359,13.3796,11.3684,10.8578
Nasipit,782.8,486.41,-,-,-,17.4286,0,17.1949,7.1979,13.7325,11.5,11.4957
Nasugbu,66.98,41.62,-,-,-,15.7681,0,16.1681,16.0752,11.8993,11.2559,11.2359
Natividad,162.15,100.75,-,-,-,14.951,0,15.9046,17.4377,14.1207,11.7918,11.9655
Natonin,279.23,173.51,-,-,-,13.0449,0,15.7982,15.5618,10.9859,10.8813,10.8112
Naujan,144.34,89.69,-,-,-,16.3495,0,17.1974,16.9757,13.7516,11.7328,11.6596
Naval,499.94,310.65,-,-,-,16.6468,0,14.8933,14.7442,11.5097,8.3074,8.623
Navotas,8.92,5.54,-,-,-,14.992,18.335,17.7516,17.3546,14.5174,12.3604,11.9413
New Bataan,963.33,598.58,-,-,-,15.6918,0,16.8277,16.0712,12.0681,11.4086,11.3873
New Corella,938.93,583.43,-,-,-,14.7965,0,16.69,16.6521,13.3056,11.3754,11.4319
New Lucena,447.59,278.12,-,-,-,15.2764,0,15.8436,13.8583,12.7464,10.8022,11.2645
New Washington,363.88,226.1,-,-,-,15.6524,0,17.0303,15.9073,13.4591,10.817,11.3676
Norala,981.39,609.81,-,-,-,16.3641,0,17.3225,17.1962,14.0197,11.8139,11.6893
Northern Kabuntalan,901.9,560.42,-,-,-,-,-,-,-,11.5896,10.4614,10.4448
Norzagaray,37.35,23.21,-,-,-,16.71,0,16.9186,15.3746,13.4488,10.7444,11.2303
Noveleta,19.93,12.39,-,-,-,14.7461,0,15.4683,15.3533,13.6297,10.3879,10.9819
Nueva Era,372.03,231.17,-,-,-,13.5527,0,16.9171,16.9442,13.6814,11.4162,11.5019
Nueva Valencia,482.59,299.87,-,-,-,15.6631,0,16.328,16.4058,12.195,10.4007,10.3737
Numancia,352.08,218.77,-,-,-,15.4462,0,15.2874,14.027,11.1768,9.9202,9.9016
Nunungan,820.17,509.63,-,-,-,0.625,0,15.0175,15.0031,12.5383,11.0736,10.2853
Oas,309.9,192.57,-,-,-,13.9421,0,15.8577,15.7376,13.0645,11.1414,11.1922
Obando,15.16,9.42,-,-,-,11.6804,0,10.9995,15.0248,12.128,10.9871,10.5946
Ocampo,283.17,175.95,-,-,-,14.3819,0,16.3972,13.743,11.6833,11.0975,10.7503
Odiongan,266.02,165.3,-,-,-,16.1952,0,16.5826,17.1942,13.4943,11.4268,11.4584
Old Panamao,957.9,595.21,-,-,-,-,-,-,-,-,3.022,0.0723
Olongapo,79.09,49.14,-,-,-,16.8926,17.6019,15.8522,16.8148,13.4135,10.3659,11.3392
Olutanga,826.5,513.56,-,-,-,15.0169,0,15.2428,15.1389,11.3168,10.6667,11.0564
Omar,954.53,593.12,-,-,-,-,-,-,-,13.0416,9.9245,9.8131
Opol,781,485.29,-,-,-,15.7559,0,16.7347,16.9599,13.3855,10.2988,9.8265
Orani,52.1,32.37,-,-,-,16.1046,0,15.6933,16.983,12.1044,11.3535,11.4416
Oras,554.04,344.27,-,-,-,12.4477,0,15.2742,15.12,-,-,11.3021
Orion,42.56,26.44,-,-,-,16.2572,0,15.9275,16.8189,13.5646,11.4413,11.3458
Ormoc,558.75,347.19,-,-,-,17.1259,16.7595,16.7007,16.5828,13.9761,11.5917,11.8869
Oroquieta,742.38,461.29,-,-,-,15.6957,16.0758,15.968,17.1754,13.541,10.9542,10.9082
Oslob,622.95,387.09,-,-,-,13.322,0,16.6419,12.6249,10.8566,10.9776,8.4709
Oton,462.37,287.3,-,-,-,16.1159,0,16.9234,16.9858,13.4968,10.4919,10.3008
Ozamiz,782.34,486.12,-,-,-,16.5445,16.9822,16.9699,17.0595,13.8791,11.2512,11.6227
Padada,1002.17,622.72,-,-,-,14.7308,0,15.987,14.0775,13.305,11.4733,11.4215
Padre Burgos (QN),118.12,73.39,-,-,-,15.9406,0,15.942,13.4197,8.6912,11.435,11.3786
Padre Burgos (SL),671.32,417.14,-,-,-,13.902,0,4.8769,16.2207,12.8569,10.7448,8.3594
Padre Garcia,82.5,51.27,-,-,-,15.6962,0,16.4899,16.7244,13.0677,10.1707,11.4167
Paete,59.69,37.09,-,-,-,15.1051,0,15.6698,16.7625,12.6847,11.4276,11.2717
Pagadian,797.54,495.57,-,-,-,15.7365,16.8252,16.8894,17.0684,12.8471,9.6019,10.8099
Pagagawan,938.54,583.18,-,-,-,-,-,-,-,12.6652,10.8812,11.3384
Pagalungan,928.88,577.18,-,-,-,-,-,-,-,11.2182,10.3038,10.8171
Pagayawan,829.11,515.19,-,-,-,-,-,-,-,13.4673,11.2538,9.4594
Pagbilao,102.74,63.84,-,-,-,16.1134,0,16.5934,17.1912,13.4599,11.7867,11.6851
Paglat,959.84,596.42,-,-,-,-,-,-,-,13.5651,11.457,11.2665
Pagsanghan,500.84,311.21,-,-,-,14.1645,0,14.7815,15.4843,10.0651,8.2856,9.8756
Pagsanjan,62.18,38.64,-,-,-,16.3429,0,18.4282,18.362,14.9709,11.896,11.953
Pagudpud,443.07,275.31,-,-,-,12.7693,0,15.963,16.0686,13.1002,10.9691,11.2141
Pakil,58.69,36.47,-,-,-,15.8325,0,16.2934,16.1806,12.8883,10.9631,11.6095
Palanan,316.69,196.78,-,-,-,13.8574,0,15.8597,15.5729,12.1127,9.3723,9.3424
Palanas,418.5,260.05,-,-,-,14.8094,0,12.569,13.2528,9.0759,7.86,8.8511
Palapag,501.5,311.61,-,-,-,15.1279,0,15.8936,15.3216,12.9737,10.9394,10.709
Palauig,148.6,92.33,-,-,-,15.9544,0,16.3401,16.3606,13.3663,11.2778,11.2174
Palayan,107.64,66.89,-,-,-,13.7778,13.7778,10.5005,10.631,13.5809,11.3568,11.4548
Palimbang,979.96,608.92,-,-,-,7.9167,0,16.3482,16.5731,12.3328,9.8471,11.3326
Palo,579.23,359.92,-,-,-,15.6873,0,16.99,17.0398,13.5925,10.4323,11.0916
Palompon,539.27,335.08,-,-,-,15.1853,0,16.0142,15.5673,12.7278,11.3689,11.4013
Paluan,141.01,87.62,-,-,-,12.4809,0,16.5201,14.3598,13.4236,11.3807,11.4051
Pambujan,482.67,299.92,-,-,-,11.7639,0,8.5295,14.6756,8.3473,10.776,11.0982
Pamplona (CG),432.05,268.46,-,-,-,11.5379,0,14.8139,14.2918,11.2971,9.5183,11.3741
Pamplona (CS),253.48,157.51,-,-,-,14.9309,0,15.2323,12.7098,12.43,11.1932,10.6322
Pamplona (NR),615.32,382.34,-,-,-,15.6386,0,15.7468,16.9945,12.1445,9.8047,11.2862
Panabo,958.31,595.47,-,-,-,16.6784,17.351,18.5711,17.7826,14.7089,13.4095,13.5402
Panaon,758.62,471.38,-,-,-,15.564,0,15.9569,16.7052,13.3447,11.578,11.4502
Panay,390.07,242.38,-,-,-,10.9231,0,17.0865,16.9025,12.3077,10.8185,11.5037
Pandag,968.57,601.84,-,-,-,-,-,-,-,8.854,7.5568,7.2853
Pandami,1006.59,625.47,-,-,-,-,-,-,-,-,0.0171,0.0265
Pandan (AE),342.05,212.54,-,-,-,15.5104,0,16.3992,16.3979,12.8018,10.819,10.7085
Pandan (CT),349.89,217.41,-,-,-,0,0,0.846,0.7635,13.1713,11.4286,10.986
Pandi,29.94,18.6,-,-,-,15.3876,0,16.6854,17.0315,13.4676,11.5067,11.6753
Panganiban,366.28,227.59,-,-,-,15.5852,0,13.6823,13.9818,12.8478,11.1722,11.1025
Pangantucan,860.12,534.45,-,-,-,16.3914,0,17.1042,17.3559,13.1416,11.3668,11.3543
Pangil,56.76,35.27,-,-,-,15.4316,0,17.2613,16.0795,13.5974,11.4651,11.4801
Panglao,631.17,392.19,-,-,-,15.6827,0,16.9468,14.4013,12.8561,9.8229,10.8915
Panglima Estino,957.41,594.9,-,-,-,-,-,-,-,-,0.5,0
Panglima Sugala,1047.37,650.8,-,-,-,-,-,-,-,13.336,9.4817,10.8805
Pangutaran,922.46,573.19,-,-,-,-,-,-,-,-,0.0026,6.9998
Paniqui,128.08,79.58,-,-,-,15.2038,0,16.2798,16.9988,12.1018,11.4241,11.2206
Panitan,397.65,247.09,-,-,-,12.5108,0,17.1716,16.5683,11.4382,10.715,9.6776
Pantabangan,137.5,85.44,-,-,-,14.6521,0,14.9942,16.0909,13.2926,11.3117,10.815
Pantao Ragat,807.51,501.76,-,-,-,5,0,15.2973,11.816,13.4042,11.3548,11.2801
Pantar,806.32,501.03,-,-,-,15.34,0,6.3206,10.7635,12.5142,10.3716,8.3614
Pantukan,992.59,616.77,-,-,-,0.0817,0,15.8941,16.9192,13.3343,11.3382,11.4814
Panukulan,106.28,66.04,-,-,-,14.2485,0,14.4775,14.5678,13.3223,11.3463,10.9538
Paoay,389.85,242.24,-,-,-,16.2867,0,17.3034,17.2553,14.651,11.7168,11.8349
Paombong,34.78,21.61,-,-,-,15.148,0,10.0045,16.4413,12.8744,11.0426,11.3813
Paracale,198.07,198.07,-,-,-,12.3889,0,15.5631,15.5924,10.7621,11.54,11.5032
Paracelis,304.01,188.9,-,-,-,15.6608,0,16.4458,16.3872,13.4185,11.39,10.9491
Paranaque,12.99,8.07,-,-,-,18.892,17.1891,16.5961,16.9801,14.0155,11.8765,11.4956
Paranas,538.55,334.64,-,-,-,15.4926,0,15.1151,16.2705,12.5723,10.778,10.5816
Parang (MA),879.47,546.48,-,-,-,-,-,-,-,12.1175,11.3438,11.3715
Parang (SU),965.28,599.79,-,-,-,-,-,-,-,-,8.9088,4.4533
Pasacao,252.79,157.07,-,-,-,16.0184,0,16.6206,13.8209,9.7087,9.8671,10.8836
Pasay,4.79,2.98,-,-,-,18.9737,19.6818,17.5642,18.1505,14.8777,13.1662,13.0787
Pasig,11.66,7.25,-,-,-,18.567,18.3974,17.1841,18.2897,14.5967,12.065,12.548
Pasil,314.85,195.64,-,-,-,15.4221,0,15.0798,16.8099,13.6459,11.3415,11.2629
Passi,427.22,265.46,-,-,-,16.3317,17.3465,16.6324,16.9134,13.624,11.2767,11.2727
Pastrana,573.59,356.41,-,-,-,5.4516,0,12.452,14.4691,9.5118,10.2386,9.6678
Pasuquin,419.02,260.37,-,-,-,13.7267,0,16.7742,16.2071,13.9651,11.7231,11.7754
Pata,973.01,604.6,-,-,-,-,-,-,-,-,0,0.5
Pateros,10.61,6.59,-,-,-,16.1355,0,15.4121,17.1307,11.7209,11.0848,10.8113
Patikul,944.53,586.9,-,-,-,-,-,-,-,-,0.3334,10.3728
Patnanungan,135.03,83.9,-,-,-,11.9511,0,15.8306,15.7112,10.0863,10.4635,8.8617
Patnongon,422.75,262.69,-,-,-,12.0577,0,16.7703,16.9458,13.0972,11.0689,11.1992
Pavia,457.87,284.51,-,-,-,14.3256,0,17.025,17.4469,13.4426,11.3706,11.4825
Payao,804.99,500.19,-,-,-,0.0077,0,0.0208,0.0873,12.0033,10.9006,9.8465
Penablanca,354.26,220.13,-,-,-,16.2681,0,16.5579,16.7254,13.8719,11.4484,11.2425
Penaranda,85.58,53.18,-,-,-,15.2146,0,-,17.0229,13.4471,10.883,10.7963
Penarrubia,333.36,207.14,-,-,-,15.471,0,-,15.967,12.6825,10.9126,10.741
Perez,117.86,73.23,-,-,-,15.8789,0,15.5534,16.9715,13.4284,11.1194,12.0351
Piagapo,808.68,502.49,-,-,-,-,-,-,-,11.5344,10.8372,10.8373
Piat,360.85,224.22,-,-,-,16.2195,0,16.9487,15.3797,11.6448,11.3351,11.4017
Picong,838.18,520.82,-,-,-,-,-,-,-,10.647,7.5582,6.549
Piddig,399.35,248.14,-,-,-,14.1883,0,16.9242,16.937,13.5077,11.3557,11.4349
Pigcawayan,895.11,556.2,-,-,-,-,-,-,-,13.3278,11.6465,11.6393
Pikit,929.11,577.32,-,-,-,16.4287,0,17.3011,16.8966,13.5274,11.6212,11.5208
Pila,56.92,35.37,-,-,-,13.3352,0,12.9493,15.3369,13.1994,11.3483,11.08
Pilar (AA),316.39,196.59,-,-,-,14.7714,0,12.9382,16.0897,13.9664,10.5101,10.6328
Pilar (BL),642.89,399.47,-,-,-,16.3564,0,16.8047,16.8491,13.3911,10.6576,10.7357
Pilar (BN),45.79,28.45,-,-,-,16.4613,0,17.1171,17.0127,14.0752,11.6461,11.5843
Pilar (CU),575.33,357.5,-,-,-,8.0781,0,16.7066,16.8188,11.8949,8.907,8.3849
Pilar (CZ),408.21,253.65,-,-,-,11.7638,0,16.7108,15.9952,13.3049,9.3397,10.7515
