PROVINCE / LGU,Distance (km),Distance (mi),2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Limasawa,682.44,424.05,-,-,-,3.2576,0,0.1162,4.8171,3.2987,0,2.5892
Limay,40.7,25.29,5.4958,8.6807,9.6671,6.3062,0,1.2645,5.9671,5.5756,2.3819,2.9108
Linamon,791.74,491.97,-,4.0379,9.3916,6.2931,0,5.5738,6.8425,7.2762,3.2036,4.6038
Linapacan,363.14,225.65,-,-,-,-,0,2.3183,4.6089,2.907,1.1513,1.8753
Lingayen,178.67,111.02,1.4764,7.9847,8.2844,8.3169,0,6.4455,6.0538,7.3139,3.5654,3.3818
Lingig,938.73,583.3,-,7.6984,7.1682,4.4699,0,4.7342,4.5598,5.0869,1.3252,1.6371
Lipa,74.64,46.38,8.9249,11.4106,12.6607,9.2662,9.4436,9.1194,9.243,7.5025,5.7156,6.5619
Llanera,118.87,73.86,-,8.008,6.1356,6.7063,0,5.4955,5.1172,5.3207,3.1019,2.7001
Llorente,607.74,377.63,-,4.5257,5.2386,4.313,0,4.4795,4.1042,4.0895,0.9514,2.5486
Loay,644.97,400.76,-,7.435,8.3616,5.749,0,5.2144,6.0084,7.0096,3.5238,4.8063
Lobo,107.03,66.51,-,2.1568,9.382,7.1314,0,5.7291,5.4643,5.4534,3.4798,3.2812
Loboc,642.39,399.16,-,4.2553,8.4467,6.7881,0,5.4951,6.0178,5.9457,3.1901,2.8995
Looc (OM),124.58,77.41,-,6.5324,6.9294,2.151,0,5.102,6.2782,7.9087,3.0641,4.5242
Looc (RN),284.45,176.75,4.8135,8.8457,7.6949,5.8336,0,5.8297,6.5998,5.9289,3.001,3.1838
Loon,613.75,381.37,-,7.9087,6.6441,6.1061,0,5.5974,5.6107,5.6086,2.3487,2.6233
Lope De Vega,470.81,292.55,-,-,-,3.7809,0,3.5502,3.1414,4.7377,2.3894,2.2121
Lopez,158.73,98.63,7.4486,7.9656,7.0841,5.9823,0,4.9399,5.0979,4.9279,2.6645,2.9956
Lopez Jaena,736.36,457.55,-,7.1874,8.2049,5.9346,0,5.5607,4.2188,4.6195,2.6846,2.4283
Loreto (AS),881.18,547.54,6.5754,6.9391,6.0619,4.1225,0,4.9655,4.5136,4.6329,2.1943,2.5513
Loreto (DI),686.95,426.85,-,7.0595,7.2264,4.7409,0,5.8743,5.6481,4.5797,2.4617,2.0741
Los Banos,55.92,34.75,6.2839,6.9151,10.5744,7.3627,0,7.9321,7.4444,7.2789,3.2838,3.9638
Luba,304.3,189.08,-,-,-,0.393,0,5.2207,6.2695,5.1687,1.9661,3.4227
Lubang,122.01,75.81,-,6.7711,6.9866,2.3302,0,4.1057,4.0124,4.4075,2.4678,2.1609
Lubao,56.49,35.1,10.5675,9.3985,9.5513,7.1767,0,6.2843,6.1581,5.9032,2.5756,3.1163
Lubuagan,308.74,191.84,-,8.2373,7.4042,5.2727,0,4.6764,4.473,4.9406,2.3059,2.1896
Lucban,81.32,51.31,-,7.5606,6.9136,6.3412,0,5.5801,5.9689,5.5491,2.4465,2.9997
Lucena,101.44,63.03,8.1879,8.3333,9.0278,4.7955,5.0718,4.3889,4.0595,3.9194,3.2411,3.4521
Lugait,780.52,484.99,-,7.7343,6.4473,4.3539,0,5.2869,5.4401,5.1349,1.9934,2.2736
Lugus,987.64,613.69,-,-,-,-,-,-,-,-,0.2047,0.044
Luisiana,72.57,45.09,-,-,8.6396,5.3571,0,5.4034,5.2178,4.682,2.6862,2.6726
Lumba-Bayabao,840.46,522.23,-,-,-,-,-,-,-,0.3143,0.0217,0.1432
Lumbaca-Unayan,840.06,521.99,-,-,-,-,-,-,-,-,2.0119,2.4667
Lumban,61.04,37.93,-,8.7554,9.2476,6.6401,0,5.4819,5.7869,5.7132,3.1625,2.8542
Lumbatan,836.08,519.52,-,-,-,-,-,-,-,0.8348,2.4307,3.5785
Lumbayanague,838.06,520.75,-,-,-,-,-,-,-,3.3235,2.341,1.9286
Luna (AO),417.69,259.54,-,7.8212,9.8087,5.4913,0,4.6246,3.7465,3.9222,1.902,2.1482
Luna (IA),276.12,171.58,-,7.1705,8.576,5.3161,0,5.7687,7.6106,6.3464,2.7867,4.7956
Luna (LU),259.05,160.97,-,5.1132,7.5934,6.0317,0,4.2536,4.5338,4.3911,2.9984,2.9052
Lupao,144.19,89.6,-,6.2394,6.9647,7.0517,0,5.1432,5.2193,5.5685,2.4434,2.8685
Lupi,223.18,138.68,-,-,-,-,0,4.5974,3.4183,3.6095,2.6313,2.6207
Lupon,1017.29,632.12,7.2287,9.1927,7.2165,6.0071,0,6.1301,5.9847,5.5352,2.4532,2.9263
Lutayan,986.22,612.81,6.1831,5.6866,7.6872,5.7638,0,5.4072,4.9725,5.0905,1.9779,2.4941
Luuk,958.68,595.69,-,-,-,-,-,-,-,-,2.3714,2.3991
Ma-Ayon,405.43,251.92,-,-,-,4.7722,0,4.2938,4.704,5.1225,2.264,2.3071
Maasim,1064.81,661.64,-,7.7964,8.0258,6.2858,0,6.0086,6.0285,6.1815,2.2376,2.7822
Maasin (IO),650.31,404.08,-,9.5545,7.2906,6.3658,0,5.7016,5.6847,5.5679,2.5349,2.5308
Maasin (SL),650.41,404.15,5.7575,6.7226,7.6904,6.5361,8.0885,7.5414,6.6724,5.341,4.3522,4.029
Mabalacat,83.22,51.71,6.1039,7.7722,9.3353,6.6736,10.4643,8.4067,8.843,8.2031,4.9041,4.7929
Mabinay,580.05,360.43,6.8268,7.703,7.0057,5.3348,0,5.4983,5.6208,4.7183,2.2793,2.4874
Mabini (BL),652,405.13,-,4.4783,4.5791,3.6847,0,4.9859,4.8492,5.2043,2.5477,2.4366
Mabini (BS),93.61,58.17,7.4562,7.913,7.9537,6.6393,0,5.4761,5.4938,5.5871,2.4438,3.3768
Mabini (CV),969.52,602.43,-,7.7615,8.275,6.2494,0,6.1052,-,5.3724,2.0101,2.255
Mabini (PS),197.9,122.97,-,-,4.9105,5.7819,0,5.3484,5.0422,5.1493,2.7948,2.4043
Mabitac,51.53,32.02,-,-,2.1412,6.1426,0,3.3528,7.0644,6.1484,2.1263,5.2663
Mabuhay,825.44,512.9,-,-,8.8407,2.9261,0,4.0003,4.4885,5.4156,2.5846,2.4286
Macabebe,45.76,28.43,5.2992,4.4634,9.4341,6.363,0,4.3732,5.5171,5.4406,2.0545,2.4946
Macalelon,156.15,97.02,-,-,5.4853,3.7715,0,3.1207,4.1692,4.2717,2.8228,2.525
Macarthur,604.38,375.54,-,-,-,4.5904,0,3.9504,5.9285,5.2338,3.2336,4.048
Maco,963.83,598.9,7.3068,7.4058,7.5568,5.7239,0,6.2446,5.9555,6.9053,2.3436,2.8315
Maconacon,340.01,211.27,-,-,3.194,2.0228,0,2.6236,4.5211,3.735,2.0218,2.1997
Macrohon,660.74,410.56,-,0.5877,7.2321,5.0131,0,1.6911,4.3945,3.5783,2.7779,2.342
Madalag,369.25,229.44,-,0,0,0,0,3.0988,3.7731,2.5577,2.436,2.5054
Madalum,819.87,509.45,-,-,-,-,-,-,-,3.097,2.2017,1.6669
Madamba,824.09,512.06,-,-,-,-,-,-,-,2.3536,0.1988,0.1333
Maddela,209.84,130.39,-,6.7052,7.7891,5.8512,0,5.9665,5.7307,5.7678,2.1892,2.7225
Madrid,804.04,499.6,-,6.614,8.0685,6.648,0,6.5764,5.1102,5.5576,2.882,2.6084
Madridejos,473.29,294.09,-,11.1831,9.3969,7.0182,0,5.9257,5.2689,5.4785,3.0477,2.7965
Magalang,77.38,48.08,7.1407,6.7811,5.5857,1.5676,0,4.8286,6.008,5.866,2.4693,2.9881
Magallanes (AN),792.78,492.61,-,5.6935,8.7736,5.8306,0,5.2003,4.9492,5.6783,2.7048,2.6518
Magallanes (CE),50.72,31.52,-,-,11.448,6.211,0,5.7972,5.3404,4.5581,3.4821,2.2224
Magallanes (SO),366.31,227.61,-,-,8.1013,6.753,0,5.5499,4.2327,3.7817,2.9495,2.3313
Magarao,259.9,161.49,-,-,-,5.7625,0,5.4686,5.4996,3.0498,2.3195,2.2184
Magdalena,64.09,39.82,-,-,8.2642,6.2187,0,5.456,5.4711,5.8136,2.9142,2.8764
Magdiwang,285.94,177.68,-,4.5739,6.8691,5.0609,0,5.1539,6.7822,1.6212,-,3.9672
Magpet,946.91,588.39,7.9178,7.5051,7.6296,5.6021,0,5.4868,5.4707,5.2521,1.8401,2.26
Magsaysay (DS),935.86,581.52,-,8.3876,8.1049,5.9469,0,6.0772,5.737,7.0361,2.9635,4.3942
Magsaysay (LN),796.65,495.02,-,0,1.0409,2.9371,0,4.0906,6.1573,6.73,2.5994,3.849
Magsaysay (MO),770.73,478.91,-,7.5322,7.6796,6.5253,0,4.5139,4.8273,5.0769,2.8035,2.5823
Magsaysay (OM),252.17,770.73,6.7762,4.9946,8.4003,5.6862,0,4.8326,5.0279,4.2405,2.4098,2.5934
Magsaysay (PN),415.61,258.25,-,-,-,-,0,2.997,4.0808,5.349,2.9664,4.1409
Magsingal,350.28,217.66,-,7.377,7.8363,6.5738,0,5.8548,5.596,5.9407,3.4127,3.2117
Maguing,846.37,525.91,-,-,-,-,-,-,-,2.3817,1.7912,1.8367
Mahaplag,620.51,385.57,-,-,7.513,4.9839,0,4.5064,4.5793,4.6348,2.761,1.754
Mahatao,656.81,408.12,-,6.6762,9.051,4.8077,0,5.2547,5.7042,5.9128,2.7365,3.8578
Mahayag,765.51,475.66,-,7.9411,9.7085,6.7817,0,5.5178,5.3299,6.0475,2.8907,2.543
Mahinog,732.39,455.09,7.6972,8.4045,9.6165,6.5124,0,5.8008,7.6256,7.6898,3.5428,5.0278
Maigo,784.73,487.61,-,4.551,8.8384,5.2346,0,5.8886,5.5085,5.4732,2.9471,2.9162
Maimbung,959.6,596.27,-,-,-,-,-,-,-,-,2.4052,3.1997
Mainit,747.8,464.66,-,8.833,9.1979,6.1141,0,5.754,6.4809,5.9688,2.9021,2.7613
Maitum,1022.86,635.57,7.515,8.4035,7.5886,6.0534,0,5.61,5.5442,5.6493,2.0141,2.416
Majayjay,72.16,44.84,-,-,5.0705,4.8973,0,3.7226,5.271,3.6897,3.1701,2.9529
Makati,5.72,3.55,15.0295,12.8033,17.1414,9.2285,10.2223,9.9328,10.455,9.4636,7.7708,7.2805
Makato,349.89,217.41,-,-,-,4.479,0,5.2391,5.226,5.1266,2.636,2.6812
Makilala,958.78,595.76,7.7858,7.974,8.1776,6.804,0,6.0274,5.8238,5.9605,2.242,2.8525
Malabang,844.25,524.59,-,-,-,-,-,-,-,0.5066,0.3785,2.0254
Malabon,11.8,7.33,9.4384,7.7537,8.1975,5.9079,5.9865,4.9271,5.1564,5.3166,4.8584,4.2958
Malabuyoc,604.79,375.8,-,9.2156,8.9166,6.9203,0,5.2632,6.3813,5.9671,2.8764,3.8955
Malalag,1013.36,629.67,-,7.5921,6.9525,5.6668,0,5.9207,5.7589,5.5468,2.1824,2.5347
Malangas,804.4,499.83,-,7.9302,7.409,5.4997,0,4.0247,4.5058,4.769,2.6685,2.6081
Malapatan,1067.3,663.19,6.1828,7.9313,7.8327,5.9051,0,5.6561,5.7176,5.7185,2.2635,2.8523
Malasiqui,160.43,99.69,0,8.7551,7.6204,3.409,0,6.5143,5.4848,5.7074,2.5065,2.7774
Malay,314.43,195.38,6.6161,13.63,14.6412,10.896,0,10.2185,10.0809,9.5801,4.6568,4.566
Malaybalay,845.97,525.66,6.8682,9.0036,9.721,7.9892,7.4662,6.7479,6.2547,5.5018,3.4288,5.7723
Malibcong,331.68,206.09,-,-,-,4.6551,0,4.9453,4.9557,4.5382,2.1561,3.4297
Malilipot,329.73,204.88,-,-,7.5823,6.1172,0,5.7042,5.8017,1.9706,2.4347,2.912
Malimono,732.15,454.94,-,5.636,5.5436,5.6268,0,5.5311,6.1712,6.8133,2.7851,3.9817
Malinao (AK),358.46,222.74,-,8.5486,6.9904,2.4069,0,5.5694,5.4029,5.3736,2.3267,2.3993
Malinao (AY),323.54,201.04,-,5.2451,8.1144,6.2921,0,5.4218,5.1073,4.9093,2.6378,2.4277
Malita,1039.62,645.99,7.1091,7.9117,6.3518,5.649,0,7.1735,7.1345,5.8705,2.2414,2.4174
Malitbog (BK),796.82,495.12,-,6.8772,7.6221,5.5474,0,5.023,5.2406,4.5805,2.0068,2.2442
Malitbog (SL),659.07,409.53,-,0.1831,6.5188,6.1777,0,4.7807,4.783,3.5397,2.6315,2.2763
Malolos,36.36,22.59,5.4222,9.9281,10.7959,7.8156,8.0545,7.6722,7.876,7.7326,5.3883,5.5482
Malungon,1026.03,637.54,5.7737,11.0784,8.8674,6.6674,0,5.8473,7.2985,6.4787,2.9428,3.594
Maluso,988.9,558.55,-,-,-,-,-,-,-,4.7384,1.9677,2.6996
Malvar,64.96,40.36,-,7.0754,7.3404,6.2929,0,5.966,6.0334,5.7393,2.5494,3.2288
Mamasapano,933.36,579.96,-,-,-,-,-,-,-,5.3392,2.898,4.0252
Mambajao,718.1,446.21,8.8395,12.6561,12.0691,8.0047,0,6.5778,7.9543,7.2553,3.7023,3.8489
Mamburao,161.46,100.33,5.7543,7.0764,7.2541,5.2627,0,4.8505,5.755,5.5202,2.4684,2.8022
Mambusao,392.24,243.72,-,7.8489,6.7502,5.3923,0,5.5402,5.5756,5.3113,3.1906,3.3699
Manabo,319.06,198.25,-,-,-,3.4704,0,4.9994,5.1531,5.9779,2.606,4.382
Manaoag,170.72,106.08,0,3.3249,7.0923,6.8227,0,5.3716,5.3954,5.5406,2.3178,2.4903
Manapla,466.35,289.77,-,7.2479,6.486,6.0217,0,5.0824,4.9263,4.9472,2.0206,2.5325
Manay,1020.06,633.84,-,5.7355,7.2396,4.7685,0,4.8689,5.2762,5.3459,2.0886,2.114
Mandaluyong,6.61,4.11,10.8763,7.9682,9.9895,7.2542,7.9536,6.3738,5.7369,6.0476,4.6178,4.7667
Mandaon,361.97,224.92,1.9007,2.9653,2.1249,1.3865,0,5.162,4.4694,3.6913,2.3271,3.089
Mandaue,572.24,355.57,8.4587,7.7385,8.0732,7.2231,6.9977,7.5183,6.2485,6.8151,4.9169,4.8566
Mangaldan,176.06,109.4,4.0695,8.5519,8.1075,6.8961,0,6.0444,5.9492,5.9105,2.539,3.3657
Mangatarem,152.98,95.06,2.8114,5.6577,7.2687,6.5363,0,5.3905,5.2945,5.4599,2.2392,2.6324
Mangudadatu,971.23,603.49,-,-,-,-,-,-,-,4.8176,2.1697,3.8445
Manila,-,-,11.9254,17.7227,16.1561,15.2508,15.0051,13.7218,15.0476,15.553,11.6643,10.3906
Manito,352.98,219.33,-,-,8.1808,5.9153,0,5.2605,5.1589,5.1631,2.1019,2.2376
Manjuyod,594.13,369.18,-,7.1164,7.4538,5.8743,0,4.9977,5.1108,5.045,1.9465,2.2407
Mankayan,253.71,157.65,4.7784,6.2164,4.8034,5.2874,0,4.8478,5.0304,4.7454,1.5068,1.9692
Manolo Fortich,809.66,503.1,11.0828,9.3918,9.8593,6.8171,0,6.9702,6.6651,6.215,2.4646,2.951
Mansalay,234.73,145.86,-,5.8713,5.7357,5.0825,0,4.416,5.0985,5.1102,2.0663,2.4356
Manticao,776.05,482.21,-,8.6582,9.2089,3.5845,0,5.421,5.97,6.1116,3.1755,3.6821
Manukan,713.05,443.07,-,7.6142,9.2885,5.9743,0,5.3223,5.6239,5.5624,3.2083,2.8499
Mapanas,518.58,322.23,-,-,-,3.9352,0,3.7743,4.0431,2.2238,0.8818,3.6215
Mapandan,170.05,105.67,-,-,5.6978,5.3703,0,5.8585,5.421,5.6399,2.8258,3.2644
Mapun,884.34,549.51,-,-,-,-,-,-,-,4.2198,2.3762,2.6855
Marabut,590.3,366.8,-,-,5.9929,5.652,0,5.0969,5.465,5.8447,2.6274,3.4659
Maragondon,42.9,26.66,-,10.3071,8.716,6.5174,0,5.8085,5.8042,6.0761,3.6603,3.7722
Maragusan,983.92,611.38,7.0016,6.9636,5.3627,5.264,0,6.6503,7.5784,6.8548,2.2734,2.6564
Maramag,876.48,544.62,8.0441,8.2937,8.9611,6.2728,0,6.4698,6.5374,6.4337,2.725,3.004
Marantao,818.06,508.32,-,-,-,-,-,-,-,2.6055,1.7802,2.0601
Marawi,815.86,506.95,-,-,8.6009,4.0475,2.7818,2.2303,2.3969,5.5791,4.0322,4.4869
Marcos,384.78,239.09,-,4.8282,9.5369,6.1591,0,4.9352,4.923,5.3956,2.5908,2.6076
Margosatubig,815.77,506.89,8.3973,8.9562,10.9652,3.8649,0,5.2642,5.4193,5.5761,2.6912,2.3381
Maria,384.78,239.09,-,7.238,9.1497,6.1079,0,5.41,5.9604,5.8441,3.1354,4.0587
Maria Aurora,145.39,90.34,7.2506,6.2991,6.4174,4.4525,0,4.1187,5.428,4.7445,2.018,2.4699
Maribojoc,621.96,386.47,-,8.0189,8.0449,6.2863,0,6.3277,6.7299,5.6016,2.9645,2.6781
Marihatag,864.13,536.95,-,6.1244,7.285,5.0869,0,5.0092,4.9561,4.1899,2.659,2.7386
Marikina,15.85,9.85,15.4114,7.9386,9.7575,6.322,7.2884,6.3105,5.3006,5.5964,3.8106,4.5201
Marilao,19.98,12.42,8.6959,6.4014,10.9031,7.4319,0,7.3879,7.4593,7.4598,3.4301,4.1838
Maripipi,477.65,296.8,-,-,-,2.2532,0,1.7483,3.3812,5.0121,2.7138,3.7418
Mariveles,54.87,34.09,4.2284,5.567,9.2257,7.8628,0,7.0004,7.449,6.7982,3.2719,3.743
Marogong,840.34,522.16,-,-,-,-,-,-,-,0.1828,1.0377,0.9465
Masantol,44.75,27.81,-,7.7853,7.385,5.368,0,5.1058,5.278,5.329,1.7507,2.3078
Masbate,376.53,233.96,3.7875,10.2008,11.5207,7.4977,7.9141,6.3066,6.2148,6.5135,3.8038,3.9024
Masinloc,153.14,95.16,3.3333,3.4524,7.0565,4.8714,0,6.1125,7.1588,5.4305,2.3448,2.118
Masiu,837.36,520.31,-,-,-,-,-,-,-,2.9714,2.4629,4.0112
Maslog,530.58,329.69,-,-,-,-,-,2.6092,4.3822,4.4067,1.5345,2.4602
Mataasnakahoy,72.19,44.86,-,-,8.3306,5.9958,0,5.7487,5.4752,6.1488,3.0464,2.5664
Matag-Ob,538.26,334.46,-,-,1.2616,5.064,0,6.9968,4.3978,3.6979,1.0713,2.2205
Matalam,937.38,582.46,7.3602,7.2501,7.8541,6.3277,0,5.938,5.8316,5.985,1.9,2.353
Matalom,632.53,393.04,-,0.1893,3.8215,6.0106,0,4.571,4.9839,5.167,2.7057,2.2738
Matanao,988.47,614.21,-,4.3539,7.2426,5.0342,0,5.1572,5.0529,5.1723,2.1396,2.6031
Matanog,868.47,539.64,-,-,-,-,-,-,-,5.1379,2.585,2.3938
Mati,"1,023.64",636.06,8.3376,9.8248,10.1417,7.2353,6.5345,6.6076,7.4484,7.4048,5.024,5.1342
Matnog,405.02,251.66,0,7.0271,5.1915,1.1269,0,1.8773,3.6438,5.1324,2.8483,1.6276
Matuguinao,502.42,312.19,-,-,-,5.2233,0,4.7508,5.2744,4.9313,2.3795,3.5066
Matungao,796.99,495.23,-,5.2853,6.6178,3.1191,0,3.5107,5.4051,5.5307,2.8809,3.6768
Mauban,96.93,60.23,7.6613,6.8922,7.1034,5.2331,0,6.124,6.2462,5.2517,2.3246,2.6595
Mawab,953.71,592.61,-,7.5802,8.4542,6.5502,0,6.6435,6.5082,6.2097,2.9216,3.0654
Mayantoc,131.02,81.41,-,-,4.0615,3.2535,0,5.0847,4.8636,5.2219,2.5383,2.3089
Maydolong,598.23,371.72,-,-,3.8451,1.4125,0,4.3186,3.9448,5.5048,2.5753,0.5648
Mayorga,599.83,372.72,-,-,-,4.7473,0,3.2262,3.6434,2.6338,2.606,3.289
Mayoyao,267.12,165.98,-,-,6.0551,4.2446,0,4.6197,4.327,4.7057,2.7828,2.282
Medellin,503.65,312.95,-,6.79,6.973,5.9077,0,5.2286,5.3349,5.303,2.0281,2.0576
Medina,770.47,478.75,7.4198,9.2417,9.6982,6.8587,0,6.4315,6.2097,6.0531,3.1672,3.0894
Mendez,52.29,32.49,-,-,9.8694,6.7458,0,6.0248,5.5328,8.3548,3.7899,3.6571
Mercedes,226.02,140.45,5.8382,6.6893,8.3421,5.5525,0,5.516,5.0704,4.6861,2.3347,2.336
Mercedes (ES),644.17,400.27,-,-,4.2022,4.9949,0,4.2094,4.3825,1.1907,3.0812,3.8022
Merida,561.75,349.06,-,-,-,6.0875,0,3.9248,6.5473,5.1869,2.8884,4.0177
Mexico,58.88,36.58,5.4193,7.4799,7.136,6.2828,0,6.1781,6.1338,5.5641,2.314,2.973
Meycauayan,19.93,12.38,5.5607,5.971,13.2003,7.1071,9.4401,7.1746,7.3105,6.9931,4.7297,4.9732
Miag-ao,460.49,286.13,3.0828,7.5198,8.0139,5.815,0,5.8551,5.902,5.9349,2.3532,2.6025
Midsalip,771.37,479.31,-,-,8.4991,5.8806,0,5.6312,5.8445,5.0389,2.6446,2.3824
Midsayap,909.22,564.96,8.504,9.9588,12.675,8.9151,0,7.6031,7.7663,7.7011,3.4508,4.1774
Milagros,380.99,236.73,-,1.064,4.3112,1.2062,0,3.8806,3.8108,3.4674,2.0947,2.3464
Milaor,261.45,162.46,-,-,-,0.6794,0,3.7765,3.6596,3.5573,0,0.2404
Mina,442.97,275.25,-,8.0197,8.4992,6.2146,0,5.4737,6.6025,6.2454,3.2017,4.8139
Minalabac,263.46,163.71,-,-,-,5.6632,0,4.2557,4.1772,4.0793,0.3749,3.0209
Minalin,50.38,31.3,-,9.2012,8.4282,5.8589,0,5.589,5.1826,5.4053,4.1463,3.0855
Minglanilla,572.73,355.88,8.1552,8.2572,8.4893,6.8232,0,6.7069,6.3634,6.306,2.5097,2.4415
Mlang,951.92,591.49,6.7129,8.6725,9.1072,6.6938,0,6.468,6.458,6.5693,2.5142,2.841
Moalboal,579.28,359.95,-,10.6051,9.817,8.0654,0,5.9888,6.5049,5.1302,3.827,3.8245
Mobo,382.67,237.78,5.334,7.2001,7.6313,6.8983,0,5.3961,5.168,4.3068,2.5485,2.164
Mogpog,155.93,96.89,0,7.1705,9.5844,6.0422,0,5.7792,6.2112,6.3842,3.1125,3.1645
Moises Padilla,527.61,327.84,-,-,-,5.5762,0,4.4528,3.8618,4.1929,2.4865,2.416
Molave,772.34,479.91,6.0836,7.7961,9.2605,6.3181,0,5.779,5.5781,5.5274,2.2617,2.646
Moncada,133.71,83.08,4.2963,5.1729,5.8044,3.4389,0,4.3429,4.9521,4.7207,1.9271,2.4708
Mondragon,469.5,291.73,-,-,8.4083,4.5829,0,4.8928,4.493,4.6191,2.6506,2.7302
Monreal,362.85,225.47,3.2639,2.85,1.9447,0.1668,0,0.1282,0.6632,3.5751,1.0037,2.3431
Montevista,76.57,47.58,-,7.9643,9.1107,6.4739,0,6.5452,6.0148,6.234,3.6787,3.4978
Morong (BN),29.85,18.55,4.6003,8.3431,12.0147,7.451,0,6.3599,6.0252,5.688,3.3095,4.6904
Morong (RL),940.16,584.19,-,9.0555,8.9332,7.5146,0,6.1833,6.4874,6.2203,3.0573,3.3626
Motiong,535.61,332.81,-,0.0063,7.7711,4.6455,0,4.9766,4.5523,4.3843,2.3697,2.2269
Mulanay,193.99,120.54,7.3835,7.9926,6.9276,5.9387,0,3.6372,5.3185,4.9846,1.9664,2.1901
Mulondo,826.53,513.58,-,-,-,-,-,-,-,5.0931,2.6507,2.1823
Munai,804.71,500.02,-,0,3.9554,2.7663,0,4.0651,3.5721,4.6335,2.3398,2.1062
Muntinlupa,19.13,11.89,10.9913,9.4131,10.9378,7.6016,8.1994,9.4512,9.6684,9.6778,8.5502,10.3802
Murcia,497,308.82,8.043,7.5572,7.778,5.6213,0,5.3202,5.0292,5.1407,2.1795,2.5034
Mutia,747.67,464.58,-,-,7.5014,5.3394,0,4.3542,5.8587,6.791,3.5048,3.9254
Naawan,773.21,480.45,-,8.5466,8.2486,6.3877,0,5.928,5.5622,5.9089,3.1216,2.9296
Nabas,321.92,200.03,-,-,-,7.2213,0,5.9463,4.4125,5.1854,1.7996,2.9348
Nabua,289.85,180.1,7.3571,6.9987,6.6113,6.2279,0,5.6041,5.2015,5.4834,2.2977,2.5924
Nabunturan,948.22,589.19,11.6107,8.1416,8.7512,6.463,0,8.1515,7.4912,7.6117,2.7684,3.3989
Naga (CS),266.6,165.66,10.6956,16.9792,17.1095,12.2549,13.9295,12.1218,12.5359,13.3748,8.9171,10.9492
Naga (CU),573.75,356.51,7.2596,9.7722,13.4227,7.3809,7.8862,6.382,6.1637,6.1073,3.8596,3.8391
Naga (ZS),779.03,484.07,-,-,6.4309,3.0126,0,4.4735,4.4798,4.5438,2.7118,2.7917
Nagbukel,320.59,199.2,-,4.4628,8.3425,3.7714,0,4.5229,4.9513,5.3787,2.8924,3.7351
Nagcarlan,69,42.88,-,7.9239,8.1171,5.7379,0,5.6836,5.5309,5.3087,2.3651,2.8311
Nagtipunan,194.85,121.07,-,-,3.333,3.8358,0,5.8989,5.708,5.3748,1.8277,2.307
Naguilian (IA),285.41,177.34,-,-,5.391,3.7992,0,4.3989,4.3836,4.6681,2.3544,2.8629
Naguilian (LU),224.07,139.23,7.8758,7.7788,7.8701,6.4925,0,5.5386,5.3801,5.186,2.1311,2.7739
Naic,36.56,22.72,4.8879,9.2633,10.1793,6.9289,0,6.4659,6.3314,6.2861,2.8075,3.3233
Nampicuan,133.13,82.72,-,0.8078,0.9363,2.5223,0,2.8566,3.7839,5.4845,2.5858,4.1438
Narra,653.74,406.22,8.402,8.1433,7.7685,7.022,0,4.914,5.8713,5.7934,2.2313,2.3595
Narvacan,319.86,198.75,5.0103,7.6735,7.3537,6.1904,0,5.6452,5.1562,5.5769,2.1917,2.659
Nasipit,782.8,486.41,9.0393,11.4007,10.2375,7.3008,0,5.9355,5.469,6.2377,3.2126,3.8317
Nasugbu,66.98,41.62,9.1562,9.0533,11.1405,7.5838,0,6.7816,6.1639,5.8911,2.6773,3.094
Natividad,162.15,100.75,-,7.8421,7.5323,5.6593,0,5.5297,4.2719,5.2408,2.9336,2.7185
Natonin,279.23,173.51,-,-,7.0378,5.2881,0,4.7797,4.1357,5.0357,2.4906,1.9684
Naujan,144.34,89.69,4.6413,7.0466,8.2548,6.1295,0,6.0068,5.982,5.7459,2.3772,2.8228
Naval,499.94,310.65,8.1552,9.2005,6.0853,7.572,0,5.3953,6.039,5.7841,2.4129,2.9157
Navotas,8.92,5.54,9.6191,5.7692,6.9795,7.9482,5.9974,5.2416,4.5776,4.9717,3.412,4.3062
New Bataan,963.33,598.58,6.7603,6.462,6.3287,5.4456,0,5.3687,5.2721,5.0624,1.759,2.4033
New Corella,938.93,583.43,-,5.7364,7.8793,6.1156,0,4.988,5.0812,5.0227,1.484,2.5184
New Lucena,447.59,278.12,-,7.548,9.1758,5.4804,0,5.524,4.8655,5.2698,2.767,2.9275
New Washington,363.88,226.1,-,-,9.4843,6.9877,0,6.0257,6.366,6.588,3.0454,2.7811
Norala,981.39,609.81,3.8225,9.6798,10.0739,7.4995,0,6.0689,6.5302,6.5936,3.6511,4.004
Northern Kabuntalan,901.9,560.42,-,-,-,-,-,-,-,2.815,2.4304,3.7258
Norzagaray,37.35,23.21,-,-,7.5878,5.9158,0,6.1315,6.0041,5.9844,2.3775,2.7289
Noveleta,19.93,12.39,-,12.2041,12.2337,9.045,0,6.9203,7.3323,6.6001,3.2546,3.6572
Nueva Era,372.03,231.17,-,-,7.6155,5.3432,0,5.6847,4.7196,5.5606,2.6228,2.4914
Nueva Valencia,482.59,299.87,7.5603,8.4816,9.0049,7.6068,0,6.099,5.6536,6.1053,2.3157,2.2784
Numancia,352.08,218.77,-,-,8.7536,7.0441,0,5.5574,6.5495,5.763,3.0472,3.0211
